
1599443386480,6,http://localhost:5000/Home-10,304,Not Modified,Thread Group 1-1,text,true,,214,585,1,1,http://localhost:5000/util/NotificationFx/js/classie.js,0,0,0
1599443386487,8,http://localhost:5000/Home-11,304,Not Modified,Thread Group 1-1,text,true,,214,590,1,1,http://localhost:5000/util/NotificationFx/js/snap.svg-min.js,0,0,0
1599443386487,10,http://localhost:5000/Home-12,304,Not Modified,Thread Group 1-1,text,true,,214,592,1,1,http://localhost:5000/util/NotificationFx/js/notificationFx.js,0,0,0
1599443386489,9,http://localhost:5000/Home-13,304,Not Modified,Thread Group 1-1,text,true,,200,589,1,1,http://localhost:5000/util/NotificationFx/css/normalize.css,0,0,0
1599443386490,5,http://localhost:5000/Home-14,304,Not Modified,Thread Group 1-1,text,true,,200,590,1,1,http://localhost:5000/util/NotificationFx/css/ns-default.css,0,0,0
1599443386495,8,http://localhost:5000/Home-15,304,Not Modified,Thread Group 1-1,text,true,,200,597,1,1,http://localhost:5000/util/NotificationFx/css/ns-style-attached.css,0,0,0
1599443386495,7,http://localhost:5000/Home-16,304,Not Modified,Thread Group 1-1,text,true,,200,592,1,1,http://localhost:5000/util/NotificationFx/css/ns-style-bar.css,0,0,0
1599443386497,6,http://localhost:5000/Home-17,304,Not Modified,Thread Group 1-1,text,true,,200,594,1,1,http://localhost:5000/util/NotificationFx/css/ns-style-growl.css,0,0,0
1599443386498,4,http://localhost:5000/Home-18,304,Not Modified,Thread Group 1-1,text,true,,200,594,1,1,http://localhost:5000/util/NotificationFx/css/ns-style-other.css,0,0,0
1599443386502,170,http://localhost:5000/Home-19,200,OK,Thread Group 1-1,text,true,,3371688,500,1,1,http://localhost:5000/js/react/dist/homePage.bundle.js,7,0,0
1599443380230,4092,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,10486647,22425,1,1,null,850,2354,59
